point,gentry_transect,meter,circumference,dbh,stem,family,genus,species,name,code
AZ011,AZGEN011,40,48,15.28,1,Fabaceae,Gliricidia,sepium,Gliricidia sepium,GLIRSE
AZ011,AZGEN011,46,32,10.19,1,Fabaceae,Dalbergia,retusa,Dalbergia retusa,DALBRE
AZ012,AZGEN012,8,22,7,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,8,32,10.19,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,8,27,8.59,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,8,23,7.32,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,8,32,10.19,5,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,11.7,13,4.14,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,11.7,13.5,4.3,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,11.7,12.2,3.88,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,11.7,10.6,3.37,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,18.2,13.5,4.3,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,18.2,28,8.91,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,42,17,5.41,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,42,22,7,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,42,23.6,7.51,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,42,16,5.09,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,48.2,40,12.73,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,48.2,41.2,13.11,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,48.2,45,14.32,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ012,AZGEN012,49.4,34,10.82,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,1.5,9.8,3.12,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,39.2,12.48,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,27,8.59,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,18,5.73,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,22.2,7.07,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,18,5.73,5,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,20.6,6.56,6,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,25,7.96,7,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,24.2,7.7,8,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,18,5.73,9,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,5,41,13.05,10,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,20.5,11,3.5,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,20.5,20,6.37,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,20.5,24,7.64,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,20.5,23,7.32,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,20.5,22,7,5,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,20.5,16,5.09,6,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,27.2,17,5.41,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,27.2,12,3.82,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,27.2,20,6.37,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,27.2,17.4,5.54,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,27.2,11,3.5,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30,8,2.55,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30,19,6.05,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30,14,4.46,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30,20,6.37,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30,12,3.82,5,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30.5,19,6.05,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30.5,8,2.55,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30.5,11,3.5,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,30.5,16,5.09,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,43.5,15,4.77,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,43.5,11,3.5,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,50,32,10.19,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,50,31,9.87,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ013,AZGEN013,50,43,13.69,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,1.3,9.8,3.12,1,Rubiaceae,Hamelia,patens,Hamelia patens,HAMEPA
AZ014,AZGEN014,1.3,7,2.23,2,Rubiaceae,Hamelia,patens,Hamelia patens,HAMEPA
AZ014,AZGEN014,1.3,9.2,2.93,3,Rubiaceae,Hamelia,patens,Hamelia patens,HAMEPA
AZ014,AZGEN014,3.6,12,3.82,1,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ014,AZGEN014,3.6,12,3.82,2,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ014,AZGEN014,12.8,32.2,10.25,1,Meliaceae,Cedrela,odorata,Cedrela odorata,CEDROD
AZ014,AZGEN014,12.6,8,2.55,1,Fabaceae,Diphysa,americana,Diphysa americana,DIPHRO
AZ014,AZGEN014,14.2,13,4.14,1,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ014,AZGEN014,15.8,8,2.55,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,15.8,4,1.27,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,30,26,8.28,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,30,25.4,8.09,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,30,23,7.32,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,30,20,6.37,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,30,13.6,4.33,5,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,30,12.2,3.88,6,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,33,6,1.91,1,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ014,AZGEN014,38.4,53,16.87,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,38.4,30,9.55,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,38.4,27,8.59,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,38.4,24,7.64,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,39.2,7,2.23,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ014,AZGEN014,39.2,6,1.91,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ014,AZGEN014,39.6,6,1.91,1,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ014,AZGEN014,46.6,9,2.86,1,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ014,AZGEN014,47.2,8,2.55,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ014,AZGEN014,50,36,11.46,1,Lamiaceae,Gmelina,arborea,Gmelina arborea,GMELAR
AZ015,AZGEN015,1,17,5.41,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,2,19,6.05,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,5,12,3.82,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,7.5,17,5.41,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,8,11.5,3.66,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,9,16,5.09,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,10,17,5.41,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,10,14,4.46,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,12,17,5.41,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,13.5,16,5.09,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,15,11,3.5,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,16,16,5.09,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,17,14,4.46,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,18.5,18,5.73,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,19.5,10.5,3.34,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,20,10.2,3.25,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,21,41,13.05,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,22,21,6.68,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,24,11,3.5,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ015,AZGEN015,25,11,3.5,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,26,17.5,5.57,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,32,28,8.91,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,33,9,2.86,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,33,16,5.09,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,38,25,7.96,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,39,11,3.5,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,40,14.2,4.52,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,41.5,16,5.09,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,42,21.5,6.84,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,45,29.8,9.49,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,45,19,6.05,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,46,31,9.87,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,48.5,13,4.14,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ015,AZGEN015,49,16,5.09,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,2.5,12,3.82,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,5,24,7.64,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ016,AZGEN016,7,47,14.96,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,7,21,6.68,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,7,43,13.69,3,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,7,40,12.73,4,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,7,33,10.5,5,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,7,38,12.1,6,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,9,14,4.46,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,9,8,2.55,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,12,29,9.23,1,Malvaceae,Ochroma,pyramidale,Ochroma pyramidale,OCHRPY
AZ016,AZGEN016,13,18,5.73,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,14,44,14.01,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,14,29,9.23,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,14,17,5.41,3,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,15,14,4.46,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,15,17,5.41,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,16,12,3.82,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,17.5,11,3.5,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,20,14.2,4.52,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,21,15,4.77,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,22,28,8.91,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,22,10,3.18,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,24,18,5.73,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,24,16,5.09,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,25,12,3.82,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ016,AZGEN016,26,11,3.5,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ016,AZGEN016,26.5,33,10.5,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,26.5,36,11.46,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,26.5,26.5,8.44,3,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,26.5,90,28.65,4,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,27,8.5,2.71,1,Fabaceae,Diphysa,americana,Diphysa americana,DIPHRO
AZ016,AZGEN016,27.5,19,6.05,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,27.5,29.4,9.36,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,42,13.37,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,17,5.41,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,19,6.05,3,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,55,17.51,4,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,14,4.46,5,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,38,12.1,6,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,18,5.73,7,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,36,11.46,8,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,33.5,10.66,9,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,16,5.09,10,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,32,21,6.68,11,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,40,45,14.32,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,40,13,4.14,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,43,38,12.1,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,48,18,5.73,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ016,AZGEN016,48,11,3.5,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ017,AZGEN017,5.1,25.2,8.02,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ017,AZGEN017,9,42,13.37,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ017,AZGEN017,11.9,20.8,6.62,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ017,AZGEN017,47.15,62,19.74,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ018,AZGEN018,5.1,72,22.92,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ018,AZGEN018,8.3,81,25.78,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ018,AZGEN018,15.8,83,26.42,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ018,AZGEN018,15.8,9.6,3.06,2,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ018,AZGEN018,27.3,50.8,16.17,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ018,AZGEN018,28,23,7.32,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ018,AZGEN018,29.6,19.4,6.18,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ018,AZGEN018,31,25.6,8.15,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ018,AZGEN018,31,16.4,5.22,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ018,AZGEN018,33.3,34,10.82,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ018,AZGEN018,34,28,8.91,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ018,AZGEN018,38,34.4,10.95,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ019,AZGEN019,2.3,12.6,4.01,1,Meliaceae,Swietenia,macrophylla,Swietenia macrophylla,SWIEMA
AZ019,AZGEN019,13.2,35,11.14,1,Fabaceae,Samanea,saman,Samanea saman,SAMASA
AZ019,AZGEN019,13.2,29.2,9.29,2,Fabaceae,Samanea,saman,Samanea saman,SAMASA
AZ019,AZGEN019,19.2,7.8,2.48,1,Fabaceae,Dalbergia,retusa,Dalbergia retusa,DALBRE
AZ019,AZGEN019,39.75,77.2,24.57,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ020,AZGEN020,1.7,144.2,45.9,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ020,AZGEN020,2.1,9.8,3.12,1,Lamiaceae,Tectona,grandis,Tectona grandis,TECTGR
AZ020,AZGEN020,29.3,134,42.65,1,Bixaceae,Cochlospermum,vitifolium,Cochlospermum vitifolium,COCHVI
AZ020,AZGEN020,29.3,47.2,15.02,2,Bixaceae,Cochlospermum,vitifolium,Cochlospermum vitifolium,COCHVI
AZ020,AZGEN020,39.2,25.6,8.15,1,Fabaceae,Dalbergia,retusa,Dalbergia retusa,DALBRE
AZ020,AZGEN020,39.2,18.6,5.92,2,Fabaceae,Dalbergia,retusa,Dalbergia retusa,DALBRE
AZ021,AZGEN021,1.7,15.6,4.97,1,Euphorbiaceae,Hura,crepitans,Hura crepitans,HURACR
AZ021,AZGEN021,3.6,114.2,36.35,1,Malpighiaceae,Byrsonima,crassifolia,Byrsonima crassifolia,BYRSCR
AZ021,AZGEN021,3.6,37.2,11.84,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ021,AZGEN021,6.5,7.8,2.48,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ021,AZGEN021,7.7,8.6,2.74,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ021,AZGEN021,10.6,12.6,4.01,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ021,AZGEN021,14.6,9.4,2.99,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ021,AZGEN021,17.3,8.4,2.67,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ021,AZGEN021,18,10,3.18,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ021,AZGEN021,20.4,7.8,2.48,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ021,AZGEN021,20.4,8.8,2.8,2,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ021,AZGEN021,22.9,15,4.77,1,Malvaceae,Luehea,seemannii,Luehea seemannii,LUEHSE
AZ021,AZGEN021,23.5,27,8.59,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ021,AZGEN021,23.5,15.8,5.03,2,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ021,AZGEN021,24.6,33.6,10.7,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ021,AZGEN021,24.6,12.8,4.07,2,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ021,AZGEN021,24.6,10.6,3.37,1,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ021,AZGEN021,30.8,43.6,13.88,1,Lamiaceae,Gmelina,arborea,Gmelina arborea,GMELAR
AZ021,AZGEN021,32,20,6.37,1,Fabaceae,Machaerium,isadelphum,Machaerium isadelphum,
AZ021,AZGEN021,32,14,4.46,2,Fabaceae,Machaerium,isadelphum,Machaerium isadelphum,
AZ021,AZGEN021,32,13,4.14,3,Fabaceae,Machaerium,isadelphum,Machaerium isadelphum,
AZ021,AZGEN021,35,8.6,2.74,1,Asteraceae,Vernonanthura,patens,Vernonanthura patens,VERNPA
AZ021,AZGEN021,43,33.2,10.57,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ021,AZGEN021,43,24,7.64,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ021,AZGEN021,43,15.2,4.84,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ021,AZGEN021,43.2,20.5,6.53,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ021,AZGEN021,43.2,42.4,13.5,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ021,AZGEN021,44,13,4.14,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ022,AZGEN022,2.8,8,2.55,1,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ022,AZGEN022,4.6,15,4.77,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ022,AZGEN022,4.8,23.2,7.38,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ022,AZGEN022,5.3,17.4,5.54,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ022,AZGEN022,6.5,16.6,5.28,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ022,AZGEN022,6.5,11,3.5,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ022,AZGEN022,6.5,10.4,3.31,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ022,AZGEN022,6.5,9,2.86,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ022,AZGEN022,9,28,8.91,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ022,AZGEN022,9,11.2,3.57,1,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ022,AZGEN022,9.4,9,2.86,1,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ022,AZGEN022,10.8,21.6,6.88,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ022,AZGEN022,16.6,24.4,7.77,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ022,AZGEN022,24.7,24.2,7.7,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ022,AZGEN022,24.9,14,4.46,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ022,AZGEN022,24.9,13,4.14,2,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ022,AZGEN022,27,14.4,4.58,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
